Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"Single-Family Attached  (Own/Rent), 3 BR",Third Tercile ,Above 183000,0.33799371,0.15256903,0.08406152,0.10136316,5722.0,0.06090915,0.23779815,0.43818927,0.29644208
"2-4 Units  (Own/Rent), 0-1 BR",All Values,,0.05756136,0.03147414,0.01050147,0.01558575,33043.0,0.01131909,0.03894146,0.07618126,0.32347913
"2-4 Units  (Own/Rent), 0-1 BR",First Tercile,Below 65000,0.0529057,0.03517909,0.00310673,0.01461988,10944.0,0.01687506,0.02514623,0.08066517,0.52469708
"2-4 Units  (Own/Rent), 0-1 BR",Second Tercile,65000 to 96000,0.0783094,0.04253957,0.01765621,0.01811362,10931.0,0.02418996,0.03851691,0.11810188,0.5081445
"2-4 Units  (Own/Rent), 0-1 BR",Third Tercile ,Above 96000,0.0418159,0.01701289,0.01074499,0.01405802,11168.0,0.01602284,0.01545833,0.06817347,0.63032404
"2-4 Units  (Own/Rent), 2 BR",All Values,,0.3073491,0.16284414,0.06882041,0.07568455,67015.0,0.02037869,0.27382616,0.34087204,0.10907121
"2-4 Units  (Own/Rent), 2 BR",First Tercile,Below 92000,0.33513368,0.19349176,0.06485732,0.07678459,22218.0,0.03410662,0.27902828,0.39123907,0.16741199
"2-4 Units  (Own/Rent), 2 BR",Second Tercile,92000 to 119000,0.37426115,0.18341394,0.09815511,0.0926921,22332.0,0.04875326,0.29406203,0.45446027,0.21428651
"2-4 Units  (Own/Rent), 2 BR",Third Tercile ,Above 119000,0.21335411,0.11208547,0.0435789,0.05768974,22465.0,0.02997196,0.16405024,0.26265797,0.23108938
"2-4 Units (Own/Rent), 3 BR",All Values,,0.82481257,0.39467999,0.20534542,0.22478716,23609.0,0.06671896,0.71505988,0.93456526,0.1330638
"2-4 Units (Own/Rent), 3 BR",First Tercile,Below 108000,1.1605801,0.63941991,0.23269611,0.28846407,7585.0,0.14784645,0.91737268,1.4037875,0.20955677
"2-4 Units (Own/Rent), 3 BR",Second Tercile,108000 to 152000,0.81514393,0.28573217,0.28335419,0.24605757,7990.0,0.13202814,0.59795763,1.0323302,0.2664392
"2-4 Units (Own/Rent), 3 BR",Third Tercile ,Above 152000,0.51742594,0.27196913,0.10194175,0.14351506,8034.0,0.09317513,0.36415284,0.67069903,0.29622229
"5-49 Units (Own), 0-1 BR",All Values,,0.04074339,0.01572552,0.01572552,0.00929235,1399.0,0.04131433,-0.02721869,0.10870546,1.6680516
"5-49 Units (Own), 0-1 BR",First Tercile,Below 112000,0.0,0.0,0.0,0.0,386.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Second Tercile,112000 to 209000,0.0,0.0,0.0,0.0,377.0,.,.,.,.
"5-49 Units (Own), 0-1 BR",Third Tercile ,Above 209000,0.08962264,0.03459119,0.03459119,0.02044025,636.0,0.09372105,-0.06454849,0.24379377,1.7202252
"5-49 Units (Own), 2 BR",All Values,,0.04098124,0.03088023,0.0,0.01010101,3465.0,0.02229309,0.00430912,0.07765337,0.89485151
"5-49 Units (Own), 2 BR",First Tercile,Below 117000,0.00924025,0.00924025,0.0,0.0,974.0,0.00958991,-0.00653515,0.02501564,1.7072482
"5-49 Units (Own), 2 BR",Second Tercile,117000 to 204000,0.10589172,0.07802548,0.0,0.02786624,1256.0,0.06252858,0.00303221,0.20875123,0.97136504
"5-49 Units (Own), 2 BR",Third Tercile ,Above 204000,0.0,0.0,0.0,0.0,1235.0,.,.,.,.
"5-49 Units (Own), 3 BR",All Values,,0.59704433,0.45320197,0.0,0.14384236,1015.0,0.44863589,-0.14096171,1.3350504,1.2360992
"5-49 Units (Own), 3 BR",First Tercile,Below 159000,1.9496124,1.3837209,0.0,0.56589147,258.0,2.0000804,-1.3405199,5.2397447,1.6875828
"5-49 Units (Own), 3 BR",Second Tercile,159000 to 272000,0.0,0.0,0.0,0.0,156.0,.,.,.,.
"5-49 Units (Own), 3 BR",Third Tercile ,Above 272000,0.17138103,0.17138103,0.0,0.0,601.0,0.16891515,-0.10648438,0.44924645,1.6213312
"5-49 Units (Rent), 0-1 BR",All Values,,0.03190523,0.02930179,0.00078627,0.00181717,57232.0,0.00617419,0.02174868,0.04206177,0.31833487
"5-49 Units (Rent), 0-1 BR",First Tercile,Below 78000,0.03190564,0.02647027,0.00190238,0.00353299,18398.0,0.00898576,0.01712407,0.04668721,0.46329021
"5-49 Units (Rent), 0-1 BR",Second Tercile,78000 to 100000,0.03872643,0.03840856,0.0,0.00031786,18876.0,0.01238632,0.01835093,0.05910192,0.52613934
"5-49 Units (Rent), 0-1 BR",Third Tercile ,Above 100000,0.02545345,0.02329893,0.00050105,0.00165347,19958.0,0.00970316,0.00949176,0.04141515,0.62709352
"5-49 Units (Rent), 2 BR",All Values,,0.35973202,0.19610008,0.06993282,0.09369912,53437.0,0.02704251,0.3152471,0.40421694,0.12366128
"5-49 Units (Rent), 2 BR",First Tercile,Below 94000,0.49748973,0.2772136,0.11467366,0.10560246,17528.0,0.05429864,0.40816846,0.586811,0.17954394
"5-49 Units (Rent), 2 BR",Second Tercile,94000 to 120000,0.33203684,0.17211005,0.04627352,0.11365326,17483.0,0.04457995,0.25870282,0.40537085,0.22086109
"5-49 Units (Rent), 2 BR",Third Tercile ,Above 120000,0.25496581,0.14170194,0.04982091,0.06344296,18426.0,0.03403654,0.19897571,0.31095591,0.21959848
"5-49 Units (Rent), 3 BR",All Values,,1.1712552,0.51061917,0.24160018,0.41903585,8899.0,0.16308854,0.90297456,1.4395358,0.22905396
"5-49 Units (Rent), 3 BR",First Tercile,Below 110000,1.7863248,0.79024217,0.33404558,0.66203704,2808.0,0.37004221,1.1776053,2.3950442,0.34076639
"5-49 Units (Rent), 3 BR",Second Tercile,110000 to 140000,0.78492528,0.32683561,0.17511371,0.28297596,3078.0,0.20120371,0.45394517,1.1159054,0.42167085
"5-49 Units (Rent), 3 BR",Third Tercile ,Above 140000,0.99269831,0.43776966,0.22336542,0.33156323,3013.0,0.23851033,0.60034882,1.3850478,0.39523538
"50+ Units (Own), 0-1 BR",All Values,,0.0,0.0,0.0,0.0,1020.0,.,.,.,.
"50+ Units (Own), 0-1 BR",First Tercile,Below 86000,0.0,0.0,0.0,0.0,262.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Second Tercile,86000 to 255000,0.0,0.0,0.0,0.0,386.0,.,.,.,.
"50+ Units (Own), 0-1 BR",Third Tercile ,Above 255000,0.0,0.0,0.0,0.0,372.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.11239964,0.01159679,0.04727921,0.05352364,1121.0,0.08551272,-0.02826878,0.25306807,1.2515024
"50+ Units (Own), 2 BR",First Tercile,Below 159000,0.0,0.0,0.0,0.0,329.0,.,.,.,.
"50+ Units (Own), 2 BR",Second Tercile,159000 to 371000,0.35294118,0.03641457,0.14845938,0.16806723,357.0,0.27379501,-0.09745161,0.80333397,1.2761129
"50+ Units (Own), 2 BR",Third Tercile ,Above 371000,0.0,0.0,0.0,0.0,435.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.05504587,0.0,0.05504587,0.0,218.0,0.07583227,-0.06969821,0.17978995,2.2661842
"50+ Units (Own), 3 BR",First Tercile,Below 130000,0.0,0.0,0.0,0.0,41.0,.,.,.,.
"50+ Units (Own), 3 BR",Second Tercile,130000 to 270000,0.13793103,0.0,0.13793103,0.0,87.0,0.19396917,-0.18114824,0.45701031,2.3133248
"50+ Units (Own), 3 BR",Third Tercile ,Above 270000,0.0,0.0,0.0,0.0,90.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.02069069,0.01032664,0.0080443,0.00231975,26727.0,0.00793286,0.00764113,0.03374024,0.63069714
"50+ Units (Rent), 0-1 BR",First Tercile,Below 62000,0.00973654,0.00778923,0.0,0.00194731,8730.0,0.00531176,0.00099869,0.01847439,0.89742839
"50+ Units (Rent), 0-1 BR",Second Tercile,62000 to 103000,0.04499141,0.02037779,0.01946193,0.00515169,8735.0,0.02327331,0.00670683,0.083276,0.85093096
"50+ Units (Rent), 0-1 BR",Third Tercile ,Above 103000,0.0080976,0.00323904,0.00485856,0.0,9262.0,0.00467153,0.00041293,0.01578228,0.94900601
"50+ Units (Rent), 2 BR",All Values,,0.28217501,0.18725243,0.04004321,0.05487937,13885.0,0.05397131,0.19339221,0.37095781,0.31463736
"50+ Units (Rent), 2 BR",First Tercile,Below 102000,0.26627771,0.16826138,0.04947491,0.04854142,4285.0,0.07986953,0.13489233,0.39766309,0.49341485
"50+ Units (Rent), 2 BR",Second Tercile,102000 to 136000,0.31335263,0.19243489,0.03286482,0.08805291,4838.0,0.07221392,0.19456072,0.43214453,0.37909975
"50+ Units (Rent), 2 BR",Third Tercile ,Above 136000,0.2648047,0.19907602,0.03884922,0.02687946,4762.0,0.1201534,0.06715236,0.46245704,0.74640796
"50+ Units (Rent), 3 BR",All Values,,1.0835821,0.52835821,0.32761194,0.22761194,2680.0,0.233213,0.6999467,1.4672175,0.35404368
"50+ Units (Rent), 3 BR",First Tercile,Below 105000,1.5446429,0.79910714,0.33333333,0.41220238,672.0,0.52212074,0.68575423,2.4035315,0.5560435
"50+ Units (Rent), 3 BR",Second Tercile,105000 to 155000,1.0865385,0.49465812,0.34188034,0.25,936.0,0.45838595,0.33249358,1.8405833,0.69398821
"50+ Units (Rent), 3 BR",Third Tercile ,Above 155000,0.79197761,0.3880597,0.31156716,0.09235075,1072.0,0.33373401,0.24298516,1.3409701,0.69319188
All Housing Types (Own) 0-1 BR,All Values,,0.0697548,0.0305551,0.01620182,0.02299788,18393.0,0.01467219,0.04561905,0.09389055,0.3460085
All Housing Types (Own) 0-1 BR,First Tercile,Below 88000,0.05195717,0.01930841,0.01421801,0.01843075,5697.0,0.02024754,0.01864996,0.08526438,0.64105122
All Housing Types (Own) 0-1 BR,Second Tercile,88000 to 194000,0.09551592,0.04267378,0.02550425,0.02733789,5999.0,0.03458864,0.03861761,0.15241423,0.59569452
All Housing Types (Own) 0-1 BR,Third Tercile ,Above 194000,0.06181872,0.02926684,0.00955652,0.02299537,6697.0,0.02221298,0.02527837,0.09835908,0.59108874
All Housing Types (Own) 2 BR,All Values,,0.11816917,0.05017783,0.03192361,0.03606773,129340.0,0.00823583,0.10462122,0.13171711,0.11464871
All Housing Types (Own) 2 BR,First Tercile,Below 97000,0.13291889,0.05810213,0.03050241,0.04431436,41341.0,0.01746061,0.10419619,0.1616416,0.21609194
All Housing Types (Own) 2 BR,Second Tercile,97000 to 188000,0.12397063,0.05794993,0.03343265,0.03258804,42623.0,0.01316178,0.10231949,0.14562176,0.17464729
All Housing Types (Own) 2 BR,Third Tercile ,Above 188000,0.09928156,0.03565762,0.03180095,0.03182299,45376.0,0.01326986,0.07745263,0.12111049,0.21986891
All Housing Types (Own) 3 BR,All Values,,0.27203306,0.11498807,0.06460804,0.09243695,586800.0,0.00571811,0.26262678,0.28143934,0.03457772
All Housing Types (Own) 3 BR,First Tercile,Below 148000,0.28305008,0.11623123,0.06396773,0.10285113,186172.0,0.01161793,0.26393859,0.30216158,0.06751983
All Housing Types (Own) 3 BR,Second Tercile,148000 to 221000,0.30042509,0.12946668,0.07583779,0.09512062,191725.0,0.01279001,0.27938553,0.32146465,0.07003264
All Housing Types (Own) 3 BR,Third Tercile ,Above 221000,0.23615745,0.10059214,0.05487236,0.08069295,208903.0,0.00823756,0.22260667,0.24970824,0.0573803
All Housing Types (Own) 4-5 BR,All Values,,0.48121911,0.19063533,0.11929715,0.17128663,277383.0,0.01237973,0.46085445,0.50158377,0.0423189
All Housing Types (Own) 4-5 BR,First Tercile,Below 216000,0.532627,0.20106519,0.14218409,0.18937773,87872.0,0.02405757,0.4930523,0.5722017,0.07430096
All Housing Types (Own) 4-5 BR,Second Tercile,216000 to 340000,0.51652442,0.20836109,0.1204776,0.18768573,94557.0,0.02524348,0.4749989,0.55804995,0.08039412
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 340000,0.39848769,0.16333172,0.09694168,0.13821429,94954.0,0.01780274,0.36920219,0.42777319,0.0734916
All Housing Types (Rent) 0-1 BR,All Values,,0.03997208,0.02772195,0.00559962,0.00665051,130366.0,0.00498313,0.03177482,0.04816933,0.20507454
All Housing Types (Rent) 0-1 BR,First Tercile,Below 71000,0.03575093,0.02423041,0.00242537,0.00909515,42880.0,0.00646413,0.02511743,0.04638443,0.29743275
All Housing Types (Rent) 0-1 BR,Second Tercile,71000 to 99000,0.04786814,0.03921979,0.00437067,0.00427768,43014.0,0.00893068,0.03317717,0.0625591,0.30690487
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 99000,0.03640493,0.01996762,0.00984889,0.00658842,44472.0,0.00789348,0.02342016,0.0493897,0.35667607
All Housing Types (Rent) 2 BR,All Values,,0.33570635,0.18447816,0.07164724,0.07958095,192722.0,0.01207121,0.31584921,0.3555635,0.05915033
All Housing Types (Rent) 2 BR,First Tercile,Below 89000,0.3697315,0.21393497,0.07378262,0.08201391,63538.0,0.022567,0.33260879,0.40685421,0.10040451
All Housing Types (Rent) 2 BR,Second Tercile,89000 to 117000,0.35832516,0.18567135,0.07815201,0.0945018,64221.0,0.02428844,0.31837067,0.39827965,0.11150344
All Housing Types (Rent) 2 BR,Third Tercile ,Above 117000,0.28006712,0.15448794,0.06312824,0.06245093,64963.0,0.02072131,0.24598057,0.31415366,0.12170849
All Housing Types (Rent) 3 BR,All Values,,0.80460825,0.36745154,0.19929316,0.23786356,130722.0,0.02768662,0.75906375,0.85015275,0.05660456
All Housing Types (Rent) 3 BR,First Tercile,Below 103000,0.83291562,0.39218416,0.21187227,0.22885918,43092.0,0.04672358,0.75605533,0.90977591,0.0922786
All Housing Types (Rent) 3 BR,Second Tercile,103000 to 143000,0.8520393,0.37001573,0.21293573,0.26908784,43863.0,0.05711567,0.75808403,0.94599458,0.11027106
All Housing Types (Rent) 3 BR,Third Tercile ,Above 143000,0.72920237,0.34053054,0.17323554,0.21543629,43767.0,0.0418419,0.66037243,0.7980323,0.09439072
All Housing Types (Rent) 4-5 BR,All Values,,1.2420819,0.52093888,0.33115865,0.38998433,27437.0,0.08850402,1.0964927,1.387671,0.11721379
All Housing Types (Rent) 4-5 BR,First Tercile,Below 110000,1.0757307,0.48804252,0.26727192,0.3204163,9032.0,0.11592034,0.88504177,1.2664197,0.17726459
All Housing Types (Rent) 4-5 BR,Second Tercile,110000 to 168000,1.4258373,0.60732169,0.33047736,0.48803828,8987.0,0.15237716,1.1751769,1.6764978,0.17579876
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 168000,1.2262688,0.47005734,0.39307709,0.36313442,9418.0,0.14619231,0.9857825,1.4667552,0.19611226
