Structure,VALUE_TENURE,value_range,PSC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 2 BR",    Below Median,181000,0.67029549,0.45023328,0.02954899,0.19051322,1286.0,0.23233081,0.28811131,1.0524797,0.57017269
"5-49 Units (Rent), 2 BR",    Above Median,181000,0.01485149,0.01485149,0.0,0.0,1212.0,0.01396689,-0.00812405,0.03782702,1.5470197
"5-49 Units (Rent), 3 BR",All Values,,0.56653226,0.28225806,0.14516129,0.1391129,496.0,0.30514858,0.06456285,1.0685017,0.88603853
"5-49 Units (Rent), 3 BR",    Below Median,171000,0.36206897,0.07241379,0.14827586,0.14137931,290.0,0.23384456,-0.02260534,0.74674327,1.0624338
"5-49 Units (Rent), 3 BR",    Above Median,171000,0.85436893,0.5776699,0.1407767,0.13592233,206.0,0.66968657,-0.24726547,1.9560033,1.289413
"50+ Units (Own), 0-1 BR",All Values,,0.01694341,0.01694341,0.0,0.0,2951.0,0.0178582,-0.01243333,0.04632014,1.7338149
"50+ Units (Own), 0-1 BR",    Below Median,475000,0.03019324,0.03019324,0.0,0.0,1656.0,0.03187196,-0.02223614,0.08262261,1.7364609
"50+ Units (Own), 0-1 BR",    Above Median,475000,0.0,0.0,0.0,0.0,1295.0,.,.,.,.
"50+ Units (Own), 2 BR",All Values,,0.02743561,0.0,0.02743561,0.0,1786.0,0.02245954,-0.00951033,0.06438155,1.3466419
"50+ Units (Own), 2 BR",    Below Median,700000,0.05072464,0.0,0.05072464,0.0,966.0,0.04193561,-0.01825945,0.11970872,1.3599719
"50+ Units (Own), 2 BR",    Above Median,700000,0.0,0.0,0.0,0.0,820.0,.,.,.,.
"50+ Units (Own), 3 BR",All Values,,0.55625,0.29375,0.13125,0.13125,160.0,0.44051483,-0.16839689,1.2808969,1.302736
"50+ Units (Own), 3 BR",    Below Median,950000,0.7007874,0.37007874,0.16535433,0.16535433,127.0,0.57246515,-0.24091777,1.6424926,1.3437815
"50+ Units (Own), 3 BR",    Above Median,950000,0.0,0.0,0.0,0.0,33.0,.,.,.,.
"50+ Units (Rent), 0-1 BR",All Values,,0.00433781,0.00406669,0.0,0.00027111,22131.0,0.00301628,-0.00062398,0.00929959,1.1438469
"50+ Units (Rent), 0-1 BR",    Below Median,238000,0.00854397,0.00800997,0.0,0.000534,11236.0,0.00596021,-0.00126058,0.01834851,1.1475399
"50+ Units (Rent), 0-1 BR",    Above Median,238000,0.0,0.0,0.0,0.0,10895.0,.,.,.,.
"50+ Units (Rent), 2 BR",All Values,,0.11494866,0.08081077,0.01613548,0.0180024,7499.0,0.03547052,0.05659965,0.17329767,0.50760929
"50+ Units (Rent), 2 BR",    Below Median,320000,0.20765027,0.15274525,0.01977622,0.03512881,3843.0,0.06850308,0.09496271,0.32033784,0.54267959
"50+ Units (Rent), 2 BR",    Above Median,320000,0.01750547,0.00519694,0.01230853,0.0,3656.0,0.01437753,-0.00614557,0.04115651,1.3510654
"50+ Units (Rent), 3 BR",All Values,,0.22082585,0.22082585,0.0,0.0,557.0,0.15052152,-0.02678205,0.46843375,1.1212813
"50+ Units (Rent), 3 BR",    Below Median,315000,0.30372493,0.30372493,0.0,0.0,349.0,0.23869948,-0.08893572,0.69638558,1.2928167
"50+ Units (Rent), 3 BR",    Above Median,315000,0.08173077,0.08173077,0.0,0.0,208.0,0.0873597,-0.06197593,0.22543747,1.7582938
All Housing Types (Own) 0-1 BR,All Values,,0.02484338,0.01080147,0.0,0.01404191,4629.0,0.0176858,-0.00424976,0.05393652,1.1710622
All Housing Types (Own) 0-1 BR,    Below Median,455000,0.04396024,0.01911315,0.0,0.02484709,2616.0,0.03147771,-0.00782059,0.09574108,1.1779015
All Housing Types (Own) 0-1 BR,    Above Median,455000,0.0,0.0,0.0,0.0,2013.0,.,.,.,.
All Housing Types (Own) 2 BR,All Values,,0.02938046,0.01064509,0.01426442,0.00447094,4697.0,0.01257803,0.0086896,0.05007131,0.70423881
All Housing Types (Own) 2 BR,    Below Median,624000,0.04464286,0.01461039,0.02150974,0.00852273,2464.0,0.02345892,0.00605293,0.08323278,0.86441435
All Housing Types (Own) 2 BR,    Above Median,624000,0.01253918,0.00626959,0.00626959,0.0,2233.0,0.00907554,-0.00239008,0.02746845,1.1906091
All Housing Types (Own) 3 BR,All Values,,0.38720379,0.21421801,0.04028436,0.13270142,4220.0,0.07832291,0.25836261,0.51604497,0.33274773
All Housing Types (Own) 3 BR,    Below Median,575000,0.44671403,0.19804618,0.05817052,0.19049734,2252.0,0.11014363,0.26552776,0.6279003,0.40559789
All Housing Types (Own) 3 BR,    Above Median,575000,0.31910569,0.23272358,0.01981707,0.06656504,1968.0,0.10575048,0.14514616,0.49306522,0.54514707
All Housing Types (Own) 4-5 BR,All Values,,0.53013994,0.35360603,0.0861141,0.09041981,1858.0,0.16237475,0.26303347,0.7972464,0.50384144
All Housing Types (Own) 4-5 BR,    Below Median,590000,0.5919153,0.39942252,0.09528393,0.09720885,1039.0,0.26503286,0.15593624,1.0278944,0.73655649
All Housing Types (Own) 4-5 BR,    Above Median,590000,0.45177045,0.2954823,0.07448107,0.08180708,819.0,0.17667057,0.16114736,0.74239354,0.64329814
All Housing Types (Rent) 0-1 BR,All Values,,0.01116724,0.00983781,0.0,0.00132943,26327.0,0.00492562,0.00306459,0.01926989,0.72557284
All Housing Types (Rent) 0-1 BR,    Below Median,227000,0.02087746,0.01959153,0.0,0.00128593,13220.0,0.00963315,0.00503093,0.03672399,0.75902587
All Housing Types (Rent) 0-1 BR,    Above Median,227000,0.00137331,0.0,0.0,0.00137331,13107.0,0.00149079,-0.00107904,0.00382567,1.7857243
All Housing Types (Rent) 2 BR,All Values,,0.17745506,0.11281325,0.02532542,0.03931639,11293.0,0.03942729,0.11259717,0.24231295,0.36548911
All Housing Types (Rent) 2 BR,    Below Median,287000,0.31682485,0.20500431,0.04158758,0.07023296,5795.0,0.08059726,0.18424235,0.44940735,0.41847254
All Housing Types (Rent) 2 BR,    Above Median,287000,0.03055657,0.01564205,0.00818479,0.00672972,5498.0,0.01539727,0.00522805,0.05588508,0.82890579
All Housing Types (Rent) 3 BR,All Values,,0.58432776,0.31463803,0.14200477,0.12768496,2514.0,0.14995125,0.33765797,0.83099756,0.42214287
All Housing Types (Rent) 3 BR,    Below Median,234000,0.64275956,0.36407104,0.12090164,0.15778689,1464.0,0.2088931,0.29913041,0.98638872,0.53461539
All Housing Types (Rent) 3 BR,    Above Median,234000,0.50285714,0.24571429,0.17142857,0.08571429,1050.0,0.21864448,0.14318698,0.86252731,0.71525317
All Housing Types (Rent) 4-5 BR,All Values,,1.3169572,0.65451664,0.27892235,0.38351823,631.0,0.49084617,0.50951527,2.1243992,0.61311175
All Housing Types (Rent) 4-5 BR,    Below Median,242000,1.5663265,0.74489796,0.41581633,0.40561224,392.0,0.74137141,0.34677056,2.7858825,0.77860902
All Housing Types (Rent) 4-5 BR,    Above Median,242000,0.90794979,0.50627615,0.05439331,0.34728033,239.0,0.53997767,0.01968653,1.7962131,0.97831761
